segmentid,device,timestamp,filedate,filetimeutc,updatetimems,sequenceno,vin,utctime,startlocaltime,endlocaltime,swversionmaj,swversionmin,configversion,startlatitude,startlongitude,endlatitude,endlongitude,startodometer,endodometer,numbsmtx,numnormalbsmrx,numshadowbsmrx,numspatrx,numwarnings,numinforms,numgnssoutages,numcanoutages,numintersectionencounters,firmwareversionstring,configsversionstring,fullmediaversionstring,deltamediaversionstring,pluginsversionstring,totalstorageondevice,storageused,partition_date,timestamp_hr,startlocaltime_hr,endlocaltime_hr,trip_id
b2defc6faca31bdac98edbbf9703d6ca,3007,1662600000000.0,20220907,235752,1969-12-31 23:24:12.516352,1,a724b9124acc7b5058ed75a31a9c2919,1662600000000.0,86272594,380095,,,0,40.10426668,-83.16370268,40.10016888,-83.13070958,29874913.0,29878915.0,5074,34,0,7815,0,0,0,51,12,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,596,9/7/2022,2022-09-08 01:20:00,2022-09-08 03:57:52.593999872,2022-09-08 04:06:20.095000064,300720220907235752
5bc43956f3f35f4f93e22eae89d2a973,3004,1662540000000.0,20220907,85636,1969-12-31 23:24:12.516352,1,20479c788fb27378c2c99eadcf207e7f,1662540000000.0,32196658,34194158,,,0,40.00092048,-83.14912022,40.27560084,-83.50796499,277247212.0,277304218.0,19975,1078,7883,5337,0,0,0,50,7,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,309,9/7/2022,2022-09-07 08:40:00,2022-09-07 12:56:36.657999872,2022-09-07 13:29:54.158000128,30042022090785636
118661fec5ba58b8dff79bc6b91434bf,3005,1658950000000.0,20220727,194248,1969-12-31 23:24:12.516352,1,3a61ed715ee66c48bacf237fa7bb5289,1658950000000.0,70968430,71654530,,,0,40.07687274,-83.13115534,40.03450042,-83.14232848,135711618.0,135717616.0,6861,0,0,0,0,0,0,51,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,330,7/27/2022,2022-07-27 19:26:40,2022-07-27 23:42:48.430000128,2022-07-27 23:54:14.529999872,300520220727194248
86840ec708cbf8443d389103b6548c90,3004,1658910000000.0,20220727,85821,1969-12-31 23:24:12.516352,1,20479c788fb27378c2c99eadcf207e7f,1658910000000.0,32301701,34221301,,,0,40.00092181,-83.14914619,40.27560511,-83.50796339,272959227.0,273016232.0,19192,1403,19680,5192,0,0,0,50,7,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,310,7/27/2022,2022-07-27 08:20:00,2022-07-27 12:58:21.700999936,2022-07-27 13:30:21.300999936,30042022072785821
b7d4b56414187067adf4fa2f3499e2d0,3035,1658950000000.0,20220727,192028,1969-12-31 23:24:12.516352,1,03bfc1d4783966c69cc6aef8247e0103,1658950000000.0,69628382,71916582,,,0,40.1092983,-83.18817768,40.27746771,-83.51108671,350170004.0,350206993.0,21693,742,19076,5727,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,310,7/27/2022,2022-07-27 19:26:40,2022-07-27 23:20:28.382000128,2022-07-27 23:58:36.582000128,303520220727192028
892704ab1bc275f5b7c6496b0bd31298,118,1658960000000.0,20220727,221719,1969-12-31 23:24:12.516352,1,5ef059938ba799aaa845e1c2e8a762bd,1658960000000.0,80239045,80735198,,,0,40.07665898,-83.12697196,40.08123043,-83.10269249,,72116794.0,4928,0,0,0,0,0,0,5,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,7/27/2022,2022-07-27 22:13:20,2022-07-28 02:17:19.044999936,2022-07-28 02:25:35.198000128,11820220727221719
f9607e4775b12f8f34deba054e900d05,163,1658960000000.0,20220727,221622,1969-12-31 23:24:12.516352,1,0777d5c17d4066b82ab86dff8a46af6f,1658960000000.0,80182116,80598059,,,0,40.05232862,-83.04916711,40.07537489,-83.04104304,,0.0,4160,0,0,0,0,0,0,11,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,7/27/2022,2022-07-27 22:13:20,2022-07-28 02:16:22.116000000,2022-07-28 02:23:18.059000064,16320220727221622
f8187fc56c164c16fcf53e16038024f4,77,1658960000000.0,20220727,211257,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1658960000000.0,76377082,76583099,,,0,40.10670096,-83.01733475,40.09795384,-83.02609717,,163060541.0,2025,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,7/27/2022,2022-07-27 22:13:20,2022-07-28 01:12:57.081999872,2022-07-28 01:16:23.099000064,7720220727211257
a14b24653a819e11a648979b908928ed,113,1660750000000.0,20220817,152431,1969-12-31 23:24:12.516352,1,73278a4a86960eeb576a8fd4c9ec6997,1660750000000.0,55471894,55895036,,,0,40.09088288,-83.0938272,40.09906409,-83.09297467,,289904169.0,4193,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,8/17/2022,2022-08-17 15:26:40,2022-08-17 19:24:31.894000128,2022-08-17 19:31:35.036000000,11320220817152431
4165dccd5019b1f5c9eeced0a12d95af,113,1660750000000.0,20220817,154653,1969-12-31 23:24:12.516352,1,73278a4a86960eeb576a8fd4c9ec6997,1660750000000.0,56813015,59440575,,,0,40.0979566,-83.08594541,40.09790291,-83.08581203,,289910178.0,26234,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,333,8/17/2022,2022-08-17 15:26:40,2022-08-17 19:46:53.015000064,2022-08-17 20:30:40.575000064,11320220817154653
b367a36b9f68f08f2d3c8bee8b77a0db,113,1660750000000.0,20220817,154103,1969-12-31 23:24:12.516352,1,73278a4a86960eeb576a8fd4c9ec6997,1660750000000.0,56463732,56664352,,,0,40.09906409,-83.09297467,40.0979566,-83.08594541,,289905174.0,1968,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,8/17/2022,2022-08-17 15:26:40,2022-08-17 19:41:03.732000000,2022-08-17 19:44:24.352000000,11320220817154103
8daf6d6560b486f8dfac8cf4bd33f783,113,1660760000000.0,20220817,175821,1969-12-31 23:24:12.516352,1,73278a4a86960eeb576a8fd4c9ec6997,1660760000000.0,64701394,66107635,,,0,40.07347696,-83.13834294,40.18921159,-83.17861526,,289936179.0,14017,429,0,3690,0,0,0,3,6,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,333,8/17/2022,2022-08-17 18:13:20,2022-08-17 21:58:21.393999872,2022-08-17 22:21:47.635000064,11320220817175821
266b36e4c931483c6e4bac57dbb89958,77,1660700000000.0,20220817,11827,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1660700000000.0,4707873,4957496,,,0,40.09152756,-83.02816439,40.09792596,-83.02610718,,,2414,0,0,0,0,0,0,6,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,8/17/2022,2022-08-17 01:33:20,2022-08-17 05:18:27.872999936,2022-08-17 05:22:37.496000000,772022081711827
70499f759527bf13a32573253e26d250,113,1660760000000.0,20220817,170542,1969-12-31 23:24:12.516352,1,73278a4a86960eeb576a8fd4c9ec6997,1660760000000.0,61541940,63708554,,,0,40.09790291,-83.08581203,40.07347063,-83.13834127,,,21573,0,0,3354,0,0,0,6,4,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,333,8/17/2022,2022-08-17 18:13:20,2022-08-17 21:05:41.940000000,2022-08-17 21:41:48.553999872,11320220817170542
e3e2325bc59ba58a65bbc83ee25af2bb,3014,1660130000000.0,20220810,112800,1969-12-31 23:24:12.516352,1,77edbe5f897a5dbcde49d31bec1537b8,1660130000000.0,41280406,43390206,,,0,40.15259929,-83.14418429,40.30347254,-83.52638927,45983869.0,46029868.0,20711,97,155,1296,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,325,8/10/2022,2022-08-10 11:13:20,2022-08-10 15:28:00.406000128,2022-08-10 16:03:10.206000128,301420220810112800
142b512fe59d1be4637e39e78b7c350b,3015,1660150000000.0,20220810,180034,1969-12-31 23:24:12.516352,1,51be2fed6c55f5aa0c16ff14c140b187,1660150000000.0,64834517,64966818,,,0,40.07002843,-82.95167058,40.08592103,-82.95169751,336170053.0,336171034.0,1326,0,0,0,0,0,0,50,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,309,8/10/2022,2022-08-10 16:46:40,2022-08-10 22:00:34.516999936,2022-08-10 22:02:46.817999872,301520220810180034
1a729a17b0af3e4dec885d9c39bba9de,3015,1660150000000.0,20220810,173224,1969-12-31 23:24:12.516352,1,51be2fed6c55f5aa0c16ff14c140b187,1660150000000.0,63144737,63201437,,,0,40.06672149,-82.94967352,40.07002843,-82.95167058,336168042.0,336169047.0,566,0,0,0,0,0,0,50,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,309,8/10/2022,2022-08-10 16:46:40,2022-08-10 21:32:24.736999936,2022-08-10 21:33:21.436999936,301520220810173224
ed8b8305eeea10d4a80c780392d3d3b1,3007,1660100000000.0,20220810,20547,1969-12-31 23:24:12.516352,1,a724b9124acc7b5058ed75a31a9c2919,1660100000000.0,7547327,7627827,,,0,40.12433188,-83.16334118,40.12430008,-83.16332158,27422921.0,27422921.0,806,0,0,0,0,0,1,50,0,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,591,8/10/2022,2022-08-10 02:53:20,2022-08-10 06:05:47.327000064,2022-08-10 06:07:07.827000064,30072022081020547
8726a0a2223a1f9daae2f19f804d8af4,3011,1660160000000.0,20220810,193742,1969-12-31 23:24:12.516352,1,b1f62fa99de9f27a048344d55c5ef7a6,1660160000000.0,70662744,72947844,,,0,40.08977524,-82.95522138,40.2771655,-83.51098743,0.0,0.0,22845,9091,47641,5699,0,0,0,0,9,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,311,8/10/2022,2022-08-10 19:33:20,2022-08-10 23:37:42.744000000,2022-08-11 00:15:47.844000000,301120220810193742
71fb825d4ebd1b13b86d97a57e58ccd8,3022,1663680000000.0,20220920,132321,1969-12-31 23:24:12.516352,1,c8862fc1a32725712838863fb1a260b9,1663680000000.0,48201165,50181366,,,0,40.08224921,-83.15576964,40.30467529,-83.52814359,11475967.0,11523967.0,19796,1099,1556,6016,0,0,0,51,8,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,277,9/20/2022,2022-09-20 13:20:00,2022-09-20 17:23:21.164999936,2022-09-20 17:56:21.366000128,302220220920132321
3a1594aaa97d930f4d92972b67bd173d,141,1663680000000.0,20220920,130148,1969-12-31 23:24:12.516352,1,0f28b5d49b3020afeecd95b4009adf4c,1663680000000.0,46908848,46982569,,,0,40.11219898,-83.09023554,40.11219898,-83.09023554,,130919632.0,702,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,310,9/20/2022,2022-09-20 13:20:00,2022-09-20 17:01:48.848000000,2022-09-20 17:03:02.568999936,14120220920130148
15677a8cd328b63de978164d883e7bb8,3019,1663670000000.0,20220920,94346,1969-12-31 23:24:12.516352,1,a74c3bae3e13616104c1b25f9da1f11f,1663670000000.0,35026371,37593172,,,0,40.05171638,-83.16496402,40.2767949,-83.5123527,111057686.0,111104684.0,25676,842,3211,6530,0,0,0,50,10,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,345,9/20/2022,2022-09-20 10:33:20,2022-09-20 13:43:46.371000064,2022-09-20 14:26:33.172000000,30192022092094346
3465204286d49210fc92571bd8c28652,141,1663680000000.0,20220920,130325,1969-12-31 23:24:12.516352,1,0f28b5d49b3020afeecd95b4009adf4c,1663680000000.0,47005106,48587565,,,0,40.11219898,-83.09023554,40.21975054,-83.38381908,,130958621.0,15801,615,0,2075,0,0,0,3,4,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,310,9/20/2022,2022-09-20 13:20:00,2022-09-20 17:03:25.105999872,2022-09-20 17:29:47.564999936,14120220920130325
133b7326feae28147be58d75b69c3278,3016,1663660000000.0,20220920,81938,1969-12-31 23:24:12.516352,1,53a1320cb5d2f56130ad5222f93da374,1663660000000.0,29978648,32247748,,,0,39.95087039,-83.07831436,40.27640599,-83.50807741,189362463.0,189424460.0,22690,11094,8680,7682,0,0,0,50,6,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,344,9/20/2022,2022-09-20 07:46:40,2022-09-20 12:19:38.648000000,2022-09-20 12:57:27.748000000,30162022092081938
d71656d6bda029ea9953ea38783e9099,141,1663680000000.0,20220920,124336,1969-12-31 23:24:12.516352,1,0f28b5d49b3020afeecd95b4009adf4c,1663680000000.0,45816539,46834626,,,0,40.0471155,-82.9097804,40.11219898,-83.09023554,,130919632.0,10124,198,0,33,0,0,0,16,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,310,9/20/2022,2022-09-20 13:20:00,2022-09-20 16:43:36.539000064,2022-09-20 17:00:34.625999872,14120220920124336
ecfb0f4d39c2198a86756be22e96354c,77,1663710000000.0,20220920,225249,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1663710000000.0,82369600,83011365,,,0,40.09940756,-83.05245311,40.09791204,-83.02608248,,167621524.0,6380,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,9/20/2022,2022-09-20 21:40:00,2022-09-21 02:52:49.600000000,2022-09-21 03:03:31.364999936,7720220920225249
faca635237c8b64095a7f2434990257a,97,1663710000000.0,20220920,222213,1969-12-31 23:24:12.516352,1,e2ef524fbf3d9fe611d5a8e90fefdc9c,1663710000000.0,80533501,80979651,,,0,40.03822614,-83.12296771,40.04257072,-83.15255377,,,4379,26,0,0,0,0,0,6,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,330,9/20/2022,2022-09-20 21:40:00,2022-09-21 02:22:13.500999936,2022-09-21 02:29:39.651000064,9720220920222213
d600bf66488f5193c9265d4524d7e751,97,1663710000000.0,20220920,215433,1969-12-31 23:24:12.516352,1,e2ef524fbf3d9fe611d5a8e90fefdc9c,1663710000000.0,78873209,79433370,,,0,40.04256312,-83.15255692,40.03822564,-83.12296955,,,5550,0,0,0,0,0,0,4,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,330,9/20/2022,2022-09-20 21:40:00,2022-09-21 01:54:33.208999936,2022-09-21 02:03:53.369999872,9720220920215433
d368e4aed182587162b26f7584bfb486,77,1663710000000.0,20220920,223513,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1663710000000.0,81313366,82292057,,,0,40.09792252,-83.02610459,40.09941206,-83.05245761,,,4745,0,0,0,0,0,0,254,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,9/20/2022,2022-09-20 21:40:00,2022-09-21 02:35:13.366000128,2022-09-21 02:51:32.056999936,7720220920223513
1d3c09f487fc49b98729f2c71ef4206d,3016,1660810000000.0,20220818,82554,1969-12-31 23:24:12.516352,1,53a1320cb5d2f56130ad5222f93da374,1660810000000.0,30354371,32338671,,,0,39.9508772,-83.07787076,40.27627924,-83.50813698,185780474.0,185841466.0,19832,9557,4367,4820,0,0,0,55,6,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,344,8/18/2022,2022-08-18 08:06:40,2022-08-18 12:25:54.371000064,2022-08-18 12:58:58.671000064,30162022081882554
ceaa98fe90535c328e9d509bff714c76,3015,1660850000000.0,20220818,190328,1969-12-31 23:24:12.516352,1,51be2fed6c55f5aa0c16ff14c140b187,1660850000000.0,68608125,70860725,,,0,40.06672374,-82.94966962,40.27616246,-83.50788965,336883041.0,336946032.0,22522,1665,7666,3803,0,0,0,50,5,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,310,8/18/2022,2022-08-18 19:13:20,2022-08-18 23:03:28.124999936,2022-08-18 23:41:00.724999936,301520220818190328
f56b4fffb481ebc33d2d5e9bf2b11cfe,3035,1660810000000.0,20220818,81158,1969-12-31 23:24:12.516352,1,03bfc1d4783966c69cc6aef8247e0103,1660810000000.0,29518419,31134721,,,0,40.08182658,-83.15651019,40.27692539,-83.50988994,353825997.0,353867990.0,16153,2123,1176,6223,0,0,0,64,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,309,8/18/2022,2022-08-18 08:06:40,2022-08-18 12:11:58.419000064,2022-08-18 12:38:54.720999936,30352022081881158
5ad0f5adbad82d84ad7045ca6e329c05,163,1660840000000.0,20220818,152531,1969-12-31 23:24:12.516352,1,0777d5c17d4066b82ab86dff8a46af6f,1660840000000.0,55531757,56138414,,,0,40.09676296,-83.09285832,40.07539166,-83.04105165,,0.0,6067,0,0,0,0,0,0,11,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,333,8/18/2022,2022-08-18 16:26:40,2022-08-18 19:25:31.756999936,2022-08-18 19:35:38.414000128,16320220818152531
b8be042c59f457cbb362edfaba8bbe50,118,1660780000000.0,20220818,1503,1969-12-31 23:24:12.516352,1,5ef059938ba799aaa845e1c2e8a762bd,1660780000000.0,903880,1181508,,,0,40.09321333,-83.09293265,40.08124835,-83.10269809,,72780792.0,2740,0,0,0,0,0,0,5,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,8/18/2022,2022-08-17 23:46:40,2022-08-18 04:15:03.880000000,2022-08-18 04:19:41.508000000,118202208181503
bc0c68052b32a73ca9ad9e408b6665b9,118,1660780000000.0,20220818,1344,1969-12-31 23:24:12.516352,1,5ef059938ba799aaa845e1c2e8a762bd,1660780000000.0,824418,884125,,,0,40.09321333,-83.09293265,40.09321333,-83.09293265,,,0,0,0,0,0,0,0,30,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,8/18/2022,2022-08-17 23:46:40,2022-08-18 04:13:44.417999872,2022-08-18 04:14:44.124999936,118202208181344
ebab5637570ff5be7de0341a1e30e442,3016,1660640000000.0,20220816,82424,1969-12-31 23:24:12.516352,1,53a1320cb5d2f56130ad5222f93da374,1660640000000.0,30264893,32635493,,,0,39.95088814,-83.07785964,40.27656971,-83.50802444,185522477.0,185584474.0,23711,7195,16246,9072,0,0,0,50,6,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,343,8/16/2022,2022-08-16 08:53:20,2022-08-16 12:24:24.892999936,2022-08-16 13:03:55.492999936,30162022081682424
1df03d2d2855ba8f96a9623d6e4117da,3004,1660640000000.0,20220816,85549,1969-12-31 23:24:12.516352,1,20479c788fb27378c2c99eadcf207e7f,1660640000000.0,32149083,34114383,,,0,40.0009272,-83.14912232,40.27560611,-83.50796381,275033213.0,275090219.0,19645,1123,8405,4411,0,0,0,56,6,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,310,8/16/2022,2022-08-16 08:53:20,2022-08-16 12:55:49.083000064,2022-08-16 13:28:34.383000064,30042022081685549
9c042aded86fa005dc1351eadd4d01ad,3014,1660610000000.0,20220816,930,1969-12-31 23:24:12.516352,1,77edbe5f897a5dbcde49d31bec1537b8,1660610000000.0,570934,856234,,,0,40.14303282,-83.16384063,40.15260221,-83.14416945,46382866.0,46385868.0,2648,0,0,0,0,0,0,254,255,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,324,8/16/2022,2022-08-16 00:33:20,2022-08-16 04:09:30.934000128,2022-08-16 04:14:16.233999872,301420220816930
d1a98bb6c7ca8a6299d7a8175ecd3017,3019,1660650000000.0,20220816,102706,1969-12-31 23:24:12.516352,1,a74c3bae3e13616104c1b25f9da1f11f,1660650000000.0,37626130,39760630,,,0,40.05172067,-83.16496378,40.27681889,-83.51235107,110443685.0,110490683.0,21344,484,2195,4830,0,0,0,50,10,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,346,8/16/2022,2022-08-16 11:40:00,2022-08-16 14:27:06.129999872,2022-08-16 15:02:40.630000128,301920220816102706
4335e08cbaf299b7a4b1defd5c3aa40a,3011,1660680000000.0,20220816,193742,1969-12-31 23:24:12.516352,1,b1f62fa99de9f27a048344d55c5ef7a6,1660680000000.0,70662762,73001262,,,0,40.08974297,-82.95521321,40.27757261,-83.5112127,0.0,0.0,23384,3416,38323,5644,0,0,0,0,8,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,310,8/16/2022,2022-08-16 20:00:00,2022-08-16 23:37:42.761999872,2022-08-17 00:16:41.262000128,301120220816193742
76de8293e9d487f7d471cd70d9927526,77,1655740000000.0,20220620,170231,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1655740000000.0,61351784,62042355,,,0,40.09791836,-83.02605226,40.12055666,-83.09166547,,160519544.0,6874,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,6/20/2022,2022-06-20 15:46:40,2022-06-20 21:02:31.784000000,2022-06-20 21:14:02.355000064,7720220620170231
a7d3a5c402c1184f7674049c63430a8f,77,1655750000000.0,20220620,173040,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1655750000000.0,63040218,63749177,,,0,40.12055666,-83.09166547,40.10171533,-83.14247525,,160525541.0,7057,175,0,245,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,6/20/2022,2022-06-20 18:33:20,2022-06-20 21:30:40.217999872,2022-06-20 21:42:29.176999936,7720220620173040
0d951e6e219a4018ef874b1c4a7a8f28,77,1655760000000.0,20220620,200601,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1655760000000.0,72361137,72558656,,,0,40.09271887,-83.01809881,40.0979459,-83.02609113,,160545545.0,1937,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,308,6/20/2022,2022-06-20 21:20:00,2022-06-21 00:06:01.136999936,2022-06-21 00:09:18.656000000,7720220620200601
50d340384f1e238c3832255daa3c9db0,77,1655750000000.0,20220620,193626,1969-12-31 23:24:12.516352,1,28dd2c7955ce926456240b2ff0100bde,1655750000000.0,70586390,72195236,,,0,40.10171533,-83.14247525,40.09271887,-83.01809881,,,16050,216,0,12461,0,0,0,4,35,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,307,6/20/2022,2022-06-20 18:33:20,2022-06-20 23:36:26.390000128,2022-06-21 00:03:15.236000000,7720220620193626
84d17521dffc3c423f7659f882f7b153,3005,1655710000000.0,20220620,81516,1969-12-31 23:24:12.516352,1,3a61ed715ee66c48bacf237fa7bb5289,1655710000000.0,29716674,34551779,,,0,40.03449464,-83.14233691,40.27588737,-83.50678166,133999620.0,134050616.0,48346,19871,116682,31012,0,0,0,50,7,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,331,6/20/2022,2022-06-20 07:26:40,2022-06-20 12:15:16.673999872,2022-06-20 13:35:51.779000064,30052022062081516
92a1096186d94095b9d7095e5542855e,142,1655770000000.0,20220620,232702,1969-12-31 23:24:12.516352,1,a8baa56554f96369ab93e4f3bb068c22,1655770000000.0,84422116,86267507,,,0,39.98445294,-83.15010866,40.09901942,-83.11390923,,,18382,22,0,4197,0,0,0,27,6,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,331,6/20/2022,2022-06-21 00:06:40,2022-06-21 03:27:02.116000000,2022-06-21 03:57:47.507000064,14220220620232702
ebca06c86cae03bb30d17826744e1f1f,70,1650830000000.0,20220424,195827,1969-12-31 23:24:12.516352,1,7cbbc409ec990f19c78c75bd1e06f215,1650830000000.0,71907286,72273522,,,0,40.05855713,-82.86293427,40.06146073,-82.832641,,68581804.0,3625,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,336,4/24/2022,2022-04-24 19:53:20,2022-04-24 23:58:27.286000128,2022-04-25 00:04:33.521999872,7020220424195827
e69e93057db0b936f78a92e9597fe6c3,156,1650820000000.0,20220424,160443,1969-12-31 23:24:12.516352,1,1c9ac0159c94d8d0cbedc973445af2da,1650820000000.0,57883799,58264039,,,0,40.02962858,-83.09123387,40.04431918,-83.08056366,,,0,0,0,0,0,0,0,254,0,HSC V3.11,0,HSC V3.11,0,0,5110,311,4/24/2022,2022-04-24 17:06:40,2022-04-24 20:04:43.799000064,2022-04-24 20:11:04.039000064,15620220424160443
d80b57853598d107690cd463b44fc176,70,1650810000000.0,20220424,153322,1969-12-31 23:24:12.516352,1,7cbbc409ec990f19c78c75bd1e06f215,1650810000000.0,56002625,56909517,,,0,40.14802863,-82.92003584,40.26007763,-82.88562389,,68540803.0,9035,0,0,0,0,0,0,3,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,336,4/24/2022,2022-04-24 14:20:00,2022-04-24 19:33:22.624999936,2022-04-24 19:48:29.516999936,7020220424153322
e79959d852a8114ff45dea8f94402a9b,156,1650820000000.0,20220424,172053,1969-12-31 23:24:12.516352,1,1c9ac0159c94d8d0cbedc973445af2da,1650820000000.0,62453700,62816845,,,0,40.04431601,-83.08055933,40.05584983,-83.06762505,,,3593,0,0,0,0,0,0,7,0,HSC V3.11,0,HSC V3.11,0,0,5110,311,4/24/2022,2022-04-24 17:06:40,2022-04-24 21:20:53.700000000,2022-04-24 21:26:56.844999936,15620220424172053
662f48063fa0158148b1c96f5c376f63,3071,1650810000000.0,20220424,151918,1969-12-31 23:24:12.516352,1,6917ff2a7b53421ff4066020e2d89eec,1650810000000.0,55158490,55560191,,,0,40.11075004,-83.18809518,40.11001611,-83.14439471,0.0,0.0,4017,0,0,881,0,0,0,0,1,HONDA-HSC-C-V1.26,0,HONDA-HSC-C-V1.11r1,HONDA-HSC-C-V1.14,0,5038,331,4/24/2022,2022-04-24 14:20:00,2022-04-24 19:19:18.489999872,2022-04-24 19:26:00.191000064,307120220424151918
f988c26154fc4cd9b4bf8698258cc8ed,84,1650840000000.0,20220424,231625,1969-12-31 23:24:12.516352,1,68d30a9594728bc39aa24be94b319d21,1650840000000.0,83785684,84519960,,,0,40.09237378,-83.0930566,40.06297589,-83.15369976,,73950788.0,7306,0,0,0,0,0,0,5,0,HSC V3.11,HSC V3.11-NOSEC-CH180,HSC V3.11,0,0,5110,332,4/24/2022,2022-04-24 22:40:00,2022-04-25 03:16:25.684000000,2022-04-25 03:28:39.960000000,8420220424231625
